Doctor ID,Doctor Age,Doctor Location,Doctor Type,Experience (Years),Patients in Lifetime,Patients in Queue
2307,54.0,90,53,12.425751411805145,1073.9714309721903,19.247486480632706
2947,38.0,103,34,16.87755558112094,1474.3420316005347,28.414197082400957
2213,22.0,57,25,25.181465329235717,2075.7469097539906,38.6964592437097
2247,6.0,39,25,25.162642318365783,2525.422655296619,50.02207058397104
2191,73.0,1,91,2.680929039016671,473.780028315215,8.328323675159686
2265,57.0,19,80,11.605830997718204,986.2421987985084,19.90093636460492
2900,41.0,32,14,16.990188007156,1451.8227033194285,31.33521984857872
2582,25.0,-3,64,26.7283353290183,2043.0276374652624,39.37642365502315
2334,9.0,15,64,35.42451491142098,2408.205545661755,50.80214732383518
2619,110.0,82,96,7.772349426960493,487.65485036988247,9.604544271041412
2195,94.0,86,59,16.290648560958886,955.7719777231606,20.768726522304597
2730,78.0,104,42,20.66437904753141,1440.8335895755845,30.101731240791807
2297,62.0,48,18,19.849607946506524,2005.309130176753,40.21297410933855
2225,46.0,71,18,25.75713153688652,2458.388473287622,50.23605097594445
2253,83.0,6,93,3.292761849695822,416.43276031070224,10.753990047972486
2056,67.0,15,28,6.217094141309127,1046.8658797279863,19.731815675196437
2981,51.0,23,57,12.27399583762422,1484.3680951127787,29.818980879903755
2371,35.0,-19,80,18.605057807319675,1941.7449088983687,41.6629323239022
2968,19.0,-12,80,29.044184611307823,2468.0016302396343,49.16271968694342
2090,117.0,70,69,1.2023988315661671,569.5483129044037,10.591574297266568
2727,101.0,73,90,15.960580093787328,973.4169495624687,19.375702624131577
2114,85.0,65,94,15.642952846875216,1553.5401997627791,31.47739180328468
2706,69.0,90,47,28.851817529870598,1957.1471678122407,38.6615430269583
2680,53.0,61,47,29.69570180735445,2557.6543089102584,49.046000474830855
2293,121.0,64,87,2.885972560808772,486.1780127928912,9.226883888073656
2723,105.0,82,85,12.611401699866803,976.6016722133404,18.944919078455197
2576,89.0,86,86,22.427898965873485,1420.1352602495665,28.519267652902226
2021,73.0,101,96,24.809621909634483,1930.5878226590848,39.32409776908425
2735,57.0,60,96,29.00995163227041,2404.2103957862555,51.11767676816774
2381,112.0,90,12,1.6821655256954675,588.1142319353778,8.51993269981564
2734,96.0,95,96,15.319292689757422,987.8250982636616,18.159617134343303
2810,80.0,108,34,23.58908032862873,1541.7283088825204,31.093926872690325
2481,64.0,60,83,22.2663120562734,1979.8552406419408,39.528753299243455
2247,48.0,42,83,25.099282853022096,2549.597721779396,51.67602383814892
2026,91.0,75,2,5.94221492527464,564.8058905437648,10.031749872212064
2573,75.0,88,94,14.866719288806394,969.0888434502408,18.58650148776601
2037,59.0,107,67,19.801967158530147,1486.0805871975967,31.778945122224517
2511,43.0,106,43,22.448099875476228,1932.612377412785,41.550561346560926
2291,27.0,41,43,31.526757809862453,2461.9653233100576,49.458747107967966
2403,94.0,48,97,7.384671795980906,409.3481759376528,10.832415128243124
2465,78.0,21,89,8.160626280072945,950.5703034285532,21.044955621305217
2211,62.0,59,37,21.735781223516444,1458.0877176802253,28.92065720387529
2804,46.0,59,74,26.60257063190192,1953.283075327127,39.774289536317816
2017,30.0,-7,74,30.420722088484307,2586.9199583113727,48.44141075653102
2612,108.0,33,61,0.9647640139239188,584.1753345304771,9.720814962871705
2552,92.0,38,90,8.180580388766291,984.3464117118316,18.926769210311964
2721,76.0,28,75,17.1825595040206,1433.6914990228602,31.05072475024917
2940,60.0,4,1,21.81819259130047,1931.8974500999625,38.16676740627725
2462,44.0,2,1,29.183142602495025,2540.242541310522,48.02489735880913
2978,142.0,-5,63,8.644248483655845,455.61399922207033,8.280986696585586
2302,126.0,-2,88,8.830098304260401,1081.8708799836256,21.326482135357885
2847,110.0,-24,54,16.760741083407652,1586.7251432244757,28.15869124912552
2705,94.0,-22,9,26.791461670918004,2077.5934211345098,38.18788744913486
2166,78.0,4,9,30.155631707723156,2582.5109197911597,50.12265888544689
2704,111.0,72,50,1.0701193235092117,420.776452624552,8.993683398016096
2077,95.0,74,64,10.213482961519862,948.2946987151324,19.34312702900742
2466,79.0,88,92,20.10370138777253,1443.5555552245587,29.393172561795332
2136,63.0,46,63,19.30109508088584,2083.5336510061493,38.518385547187584
2441,47.0,68,63,26.697912326079056,2430.2258104451857,48.295577483815954
2685,138.0,42,43,4.198587379115788,445.6882182344348,9.742694891215542
2479,122.0,42,46,16.074627689565016,942.0939739842544,20.06334156771168
2610,106.0,79,61,18.401087276039163,1414.2474366630693,29.25217288928816
2597,90.0,27,43,21.922366538434712,2017.1418482923727,38.48755227204268
2637,74.0,90,43,25.707291671048345,2460.373563128964,51.80776349879358
2845,118.0,10,5,4.558961583180909,568.7231862484741,10.547474108067131
2185,102.0,10,70,12.52126996362434,1032.3791001822256,20.07918246893918
2519,86.0,40,43,16.1997547509797,1541.8513654355445,29.75445956768641
2313,70.0,50,91,24.12522727932713,2078.5520226042777,38.07726266577827
2869,54.0,26,91,33.24713043081838,2512.8488993775395,50.8781969060961
2874,118.0,71,65,8.209467726472491,466.4765274082784,10.079551434323644
2949,102.0,85,62,8.58128971389565,911.0221419472352,19.045925009329643
2418,86.0,59,12,13.791919721764655,1490.4356312697412,28.01367486698368
2260,70.0,82,51,18.410379373973697,2094.054581716115,39.96496980803145
2945,54.0,97,51,26.443505933609536,2562.203352149408,49.21788252157391
2382,139.0,16,57,2.261883761377105,488.5317600442535,8.304638906429606
2601,123.0,5,12,16.102637384069443,1014.0000503596258,20.04734802874133
2947,107.0,6,69,14.062793128705602,1404.2220249743334,28.058022605092997
2253,91.0,-11,35,29.759532669163395,1933.367905395164,41.876419386584445
2485,75.0,30,35,34.60410326721481,2466.2238214987688,51.1343629987738
2334,105.0,33,19,11.325023246705802,554.867056664866,11.523813226234692
2575,89.0,52,78,13.69041591459783,953.2772157332344,19.054379511093707
2005,73.0,15,82,19.18072772963676,1481.1227230053744,31.785160924068023
2045,57.0,33,45,26.02234668692768,1905.229519885797,39.77208477375197
2158,41.0,42,45,25.69722746077465,2523.2136991103907,48.33363692477064
2595,64.0,15,43,6.1622240878749945,407.7324545228231,11.80939865601804
2318,48.0,10,15,8.629611603236395,1072.7337743738456,18.3697819297903
2307,32.0,3,57,23.440533888215075,1534.5813210928975,28.476827695009955
2189,16.0,-32,55,26.159957841799024,1961.5233229969967,40.73246912048476
2628,0.0,-37,55,29.23301749799663,2573.6012832425536,50.23593011470959
2653,123.0,95,22,9.31327914215466,416.8824603636005,8.62955539006716
2456,107.0,115,18,15.0424692444458,922.7253610815144,19.557361745689644
2414,91.0,73,82,14.26809611979776,1505.029635834254,28.613337118686847
2095,75.0,89,81,23.630481069719888,1966.6038536593496,39.57015332947278
2927,59.0,97,81,25.88714315681248,2527.415396425498,51.55887306702503
2946,118.0,44,62,10.945345864428528,530.431650760858,8.741110057222489
2314,102.0,57,72,10.85299723049772,973.354255287663,18.692382005673963
2908,86.0,24,25,20.96669186928553,1586.5332356299336,28.686611894297386
2812,70.0,20,87,25.8278808394156,2058.7518254634374,38.97818703068366
2403,54.0,41,87,27.83401692556065,2484.395348372612,49.253476531999056
2477,90.0,35,23,4.338786278794744,531.8112402251097,10.274930262792978
2708,74.0,36,66,17.68531284930385,1063.5535856385247,20.325018994317468
2344,58.0,38,58,22.20681665204492,1509.9212568483522,31.55899692820794
2522,42.0,61,55,22.868125468420477,2049.361896412786,39.38081183034884
2383,26.0,-12,55,35.590365501533654,2531.7578153154163,50.41933997995127
2900,72.0,77,73,5.475389118814954,455.62735428521546,11.26256570874816
2384,56.0,67,70,14.105018198811758,1085.4857665155855,20.693228860979534
2760,40.0,104,20,15.175427126718729,1406.814560964942,28.08282721968428
2906,24.0,91,18,21.839805551324368,1971.7965151063745,40.34916984893311
2003,8.0,64,18,29.19715932542983,2566.541343907242,49.508427370092825
2315,96.0,82,72,9.113424013270553,490.6716765709455,10.525872791886703
2803,80.0,87,97,12.238402911711113,950.78542384307,18.850479804327065
2305,64.0,122,83,23.022426988398585,1488.6028607845155,29.38225203737978
2542,48.0,99,36,21.918871895446223,2020.7019244292449,39.95530653129441
2265,32.0,104,36,29.12143722010453,2595.279912795148,49.15739383814607
2864,114.0,92,59,10.71838805829412,574.4407171266581,11.13664134018224
2192,98.0,75,57,12.659971417853836,1027.9952168700593,18.710570647456915
2177,82.0,64,90,15.318247670462654,1510.4938838595208,29.644453875626155
2324,66.0,80,9,21.162873495825917,1963.5849350158944,39.23579520282974
2694,50.0,80,9,35.51041610722546,2524.761853825148,50.09968328497565
2097,65.0,31,52,6.1606938247454135,594.4765436973887,8.693298935515298
2901,49.0,28,15,11.939280715520004,923.9045236867488,21.938498819727528
2142,33.0,57,84,18.85668219330595,1594.6869046307183,28.310806124448305
2605,17.0,35,68,29.324291447264788,1956.3507675775163,38.39176772171236
2521,1.0,2,68,33.062519989309415,2482.4893847723483,50.1466572762309
2689,84.0,32,37,1.817076617406748,561.9554736945931,9.277515714931075
2308,68.0,18,47,12.898034479708135,1023.517793452016,20.188736173135943
2841,52.0,51,48,18.45634211298122,1507.020984026478,30.0718350354679
2713,36.0,-9,41,24.62496271763581,1921.6734156277605,40.527915160751256
2837,20.0,26,41,31.18663483772752,2595.857106676101,51.58556833550379
2202,135.0,19,82,10.126992849755188,415.39143127891816,11.173823325073824
2553,119.0,18,40,9.71209472658088,985.3984107666736,20.690592752757087
2161,103.0,8,21,15.5026328818325,1566.5468362652985,29.29316382462575
2356,87.0,45,99,21.034043586312645,1962.772566641494,40.87788658674349
2176,71.0,-7,99,25.315422418340745,2433.5325925687625,49.18441484154609
2059,104.0,103,27,3.46292612069412,550.6926514274484,10.798079769144437
2111,88.0,107,95,6.992768149611772,940.4382380086428,20.79506002293012
2888,72.0,110,99,19.458421886101767,1446.305821046384,31.168009681119408
2682,56.0,126,40,28.37983291226285,1946.0882530855329,39.07121784329738
2563,40.0,128,40,35.581155571989626,2592.8737703216875,51.55939655196796
2391,86.0,61,58,9.088559147378954,475.0563911224281,8.589202506494223
2215,70.0,47,11,16.465412754762742,1061.7529074318595,19.793193745066134
2870,54.0,89,22,19.67681221728156,1584.9908786473618,31.1759841561431
2109,38.0,103,6,21.28105526054988,2058.5467945776104,38.30566055657427
2924,22.0,22,6,30.98258476881253,2476.821370101342,50.18949660673005
2809,72.0,25,33,10.55919949216731,563.6133792302062,9.637707010458492
2069,56.0,30,2,9.458984498077893,985.3406931253676,18.59496418633935
2856,40.0,51,4,18.97703977580585,1580.385883672431,31.75238290640092
2189,24.0,16,0,22.43936474781536,1998.3452540554024,38.28507627261153
2406,8.0,70,0,25.355617790978464,2403.647173368958,51.64149270350534
2123,119.0,21,36,1.615924634665217,478.4184934299222,10.53430735837109
2601,103.0,37,71,7.236901751143375,1011.2266346999648,20.607575968820846
2381,87.0,27,14,22.49973622899598,1560.53161701654,30.80150001192175
2846,71.0,33,0,25.34159784643936,1968.7634019240595,40.44905727361442
2973,55.0,7,0,26.638506881354303,2510.861533520626,51.97474750633424
2807,89.0,96,59,9.391535111691605,423.7276316702792,10.255443772174925
2080,73.0,84,36,6.229979980986855,1084.55892238998,19.541994046499354
2699,57.0,88,45,21.875879487164596,1578.7765676641177,30.94255622052814
2177,41.0,91,52,20.98497237984114,2092.563304607986,38.68370629195308
2617,25.0,106,52,29.31292970937682,2593.534908081217,49.25995737000818
2691,76.0,6,96,8.892004004082162,499.90341416193286,9.257364108438534
2666,60.0,2,98,8.889083175360625,966.7727794826918,20.147724352971885
2811,44.0,23,17,16.942100065085665,1577.1808964087857,28.09335610285826
2986,28.0,-20,38,23.007085211744197,1956.431021543934,40.09782379875783
2783,12.0,-20,38,25.663496840370644,2503.241073396318,51.42012730270786
2990,81.0,22,37,2.074577154780935,409.1479949123124,8.874259110888632
2176,65.0,-2,29,15.579368013771722,902.9296842434088,18.205743376607412
2415,49.0,-6,70,19.27973648615386,1546.7930994741334,29.8741004321315
2623,33.0,12,80,18.174549474242514,1973.9705383863145,39.240817556271445
2648,17.0,57,80,32.12612795664274,2555.0899148476115,48.14103619412862
2446,124.0,90,59,6.460529341748642,557.3960387499122,9.687761511800517
2768,108.0,109,67,12.594889017048953,976.1956812521086,19.38813503628068
2857,92.0,79,2,18.46656846476165,1529.4023983460568,31.263664805545247
2638,76.0,120,47,22.35889268939827,1930.8645293020088,41.067771407815215
2193,60.0,58,47,34.54265046838275,2532.966547179399,49.0004677819967
2924,102.0,2,22,2.315173238752877,458.5716875249015,11.697386068073136
2165,86.0,27,1,16.850037718857436,947.0429606786672,21.150766768396856
2079,70.0,-8,8,16.483294827943016,1540.7065320550485,30.673371324761
2633,54.0,9,13,29.24699021691648,1981.7688219715787,41.70310679640792
2470,38.0,13,13,28.970570701230443,2460.6980869135587,48.94733353983323
2868,85.0,96,47,7.962184131499469,556.3165950826838,10.827177588767327
2461,69.0,108,70,13.570603867910656,1075.259546395199,21.57333154466763
2875,53.0,124,100,15.251987851912244,1485.8904854803675,28.747695110593348
2678,37.0,95,27,21.953944340950784,2083.2023011120164,41.71059152883732
2427,21.0,62,27,33.862056110131434,2560.704419095048,48.22283267723467
2953,94.0,34,58,0.5642073902394182,485.3423289226335,10.78048402701432
2179,78.0,36,77,8.017101007378908,1080.0641534668655,18.872407926104252
2115,62.0,27,19,12.141089206543034,1410.1277229082464,30.93462054302767
2867,46.0,13,18,25.0057790189305,1939.2086943971824,38.28151798042987
2394,30.0,30,18,33.62268545382133,2482.438902998444,51.69665961062325
2586,65.0,81,43,5.801280523714871,406.1500024063904,11.472907111277587
2531,49.0,62,12,6.040219247073289,959.4826775670456,19.767677706148405
2561,33.0,83,37,13.081740173744745,1537.808998812208,30.16758173095926
2061,17.0,60,4,22.45812631221475,1991.5030009322772,39.5570714790744
2749,1.0,64,4,25.5133854685582,2538.4465186619136,50.32780574337919
2186,114.0,16,67,9.306887863495442,499.5133009962271,10.888440793676589
2342,98.0,12,88,6.618795448225853,924.3481044869244,20.87540611068526
2885,82.0,33,39,14.822899530340626,1410.8359217679372,29.282083351871776
2131,66.0,-19,48,21.834608662664987,2040.4879988783907,38.15441118468034
2218,50.0,39,48,33.199642442575374,2429.969574111734,48.40326919280382
2366,139.0,35,17,2.7536296855298907,571.4081319570028,11.892759640652375
2431,123.0,38,72,13.909888565894631,1027.3510580538125,21.17802098853783
2388,107.0,49,47,15.646591354312626,1409.831220597298,29.55830527998877
2086,91.0,14,50,28.859031617396926,2012.786701253073,40.07440361606644
2269,75.0,32,50,28.922948454786383,2518.0480395530394,50.99102348717097
2742,126.0,27,62,10.8324275186611,426.41732970841497,8.302355250306913
2558,110.0,27,5,9.361911456785258,1006.6859233404684,18.95956495549077
2969,94.0,41,36,21.77862640854525,1456.2680813789602,31.59828167835539
2861,78.0,12,90,27.310222768473945,2078.4594178980105,40.91866274383169
2948,62.0,19,90,31.88885666153028,2530.307788204264,50.23198616003884
2182,136.0,16,82,5.1303530825705295,478.2494556350417,9.155942977897842
2031,120.0,20,91,8.268261197081133,952.5260863203068,18.1604959560606
2622,104.0,36,25,21.110119506100084,1577.4558844003643,30.61074227274151
2123,88.0,30,64,23.47536678500293,1978.7649750260955,38.13402962250424
2795,72.0,33,64,35.337457282638155,2469.6080315599816,50.21887002409219
2979,134.0,28,2,2.002757522794104,567.6788298547928,10.244676078080774
2978,118.0,25,78,7.873379818786824,1015.4763260330012,19.781109070453702
2461,102.0,38,28,12.1635437335483,1537.5033383257469,31.96422006143322
2457,86.0,47,79,28.22922640777037,2072.4780783988936,39.14452309978579
2829,70.0,10,79,30.25986206519788,2540.842236991947,50.17639420351843
2916,84.0,69,46,7.849728188135644,519.769671163621,8.011893766714767
2942,68.0,47,97,15.432591056955374,994.5303560206048,19.82704085037748
2110,52.0,59,97,16.471137006095695,1458.6524542215975,30.64078986101564
2415,36.0,73,93,23.90413573679404,2006.8291624487624,38.08021492428546
2642,20.0,35,93,28.77105048008243,2529.2660682722867,50.41314608826397
2708,86.0,23,75,1.379451843391155,439.65517663473616,9.941389281502492
2148,70.0,15,24,17.11252204536824,1050.0092192014936,20.44493104288027
2173,54.0,37,35,17.67053160319414,1563.76138334158,31.23463875813177
2542,38.0,7,84,25.03257731174548,2030.1778323954509,38.47961695982915
2137,22.0,-21,84,32.68869455273312,2466.7892049895627,51.80508330140612
2587,109.0,77,37,2.131251625413665,531.5011126585177,10.925216331338198
2479,93.0,64,19,9.93481456146071,926.616940224179,18.665841135787357
2433,77.0,51,16,13.806153629176316,1432.8851113582714,29.204188232432703
2902,61.0,57,2,20.481397503582095,1915.114581940397,39.787369542665424
2846,45.0,113,2,29.418131772091108,2438.701495464179,51.87015531166264
2806,125.0,51,70,7.743715832084291,560.008933743198,10.928911137229122
2541,109.0,41,97,14.013717915402689,1092.3804955703336,21.22063365954533
2945,93.0,63,60,13.601460100085172,1471.6819232195933,30.42568309064223
2821,77.0,36,17,20.391158145809705,1920.708313848318,41.84232212753588
2273,61.0,27,17,26.56546594800627,2443.3996421678894,50.21347980533961
2965,79.0,86,2,0.848281392493694,569.5524037828668,8.376652989562357
2991,63.0,97,49,15.385768768094062,1071.9460008900885,19.72133221217897
2781,47.0,82,42,13.062294471192846,1504.5235180752804,30.94793938292712
2429,31.0,61,57,20.916500273076583,1942.5270832305964,40.0027237747277
2084,15.0,37,57,25.06694017387156,2560.556140420244,51.33438966657988
2355,91.0,42,0,6.442421680044671,588.0242114345074,9.2104761996868
2163,75.0,25,51,14.371569947328029,1013.715772481604,21.533235932820688
2124,59.0,6,76,20.4187904596282,1412.3063144703603,28.49452581375899
2091,43.0,7,87,20.25775484395735,2063.484972374777,38.89328349826438
2616,27.0,-2,87,33.91843746085631,2521.4205550350844,49.07640889499564
2655,106.0,90,87,8.816598158461487,562.7677449544576,9.882897386070534
2597,90.0,85,45,12.87007896050994,993.422962287374,19.14618499366601
2346,74.0,65,38,16.6657198189937,1484.4869280586836,31.60783896430918
2713,58.0,58,37,26.881936650497984,1951.2252612028203,41.05172268174706
2962,42.0,55,37,26.490740472836865,2436.528481548271,48.07048325353826
2814,76.0,65,80,7.562014954822027,410.0302899574842,8.822739711051899
2972,60.0,61,40,6.662587127405703,920.80831190628,18.41402156212492
2424,44.0,35,36,14.239544029542904,1451.33701301206,29.43462122899944
2991,28.0,64,25,22.49538177636805,1953.3069813147029,41.26250867789604
2529,12.0,68,25,35.2583896622223,2539.894977524765,51.54358235376066
2615,143.0,60,16,10.002693047531038,531.9412118217474,10.064910639765092
2668,127.0,74,42,12.532717936501188,1073.9113592371232,21.071390551413785
2076,111.0,70,6,19.79082036340409,1510.366721103842,30.254330686133024
2172,95.0,75,35,23.169013499460505,1981.661978210984,41.63273422792257
2682,79.0,111,35,33.96238272893531,2434.4826447624205,48.399930494942296
2290,71.0,24,59,10.848286262261071,497.46438899474674,10.238529529454969
2295,55.0,12,30,8.73450337568745,1085.5657278492463,21.624884148563304
2606,39.0,26,50,13.654518191719326,1562.4134987441848,29.274314341581693
2676,23.0,-11,82,22.654170230679178,1976.9561499591357,39.38452918763164
2541,7.0,-15,82,34.89532761817185,2474.512408322705,49.37208656690986
2333,101.0,69,86,4.383557193384499,411.0535029333287,9.820579705249454
2490,85.0,84,40,16.02234511352695,1013.0717788956916,19.12121138559991
2740,69.0,68,93,15.60759172379244,1417.282547167026,28.28067785962608
2569,53.0,49,96,28.727747506567773,1931.4107559679512,41.08968979276437
2104,37.0,32,96,30.102312698101475,2572.2556150996843,48.30884013001175
2781,88.0,75,55,1.0668328404311676,439.0680483502184,11.811345974860403
2088,72.0,87,87,9.621535351378588,1032.7437735519704,19.795958199400395
2558,56.0,54,29,23.672449245492373,1579.0457243176836,31.59234209158369
2489,40.0,85,79,29.82485499310587,1984.0652518625795,40.99223745050261
2816,24.0,56,79,26.970050527046265,2439.953735090604,50.59577010036293
2935,125.0,32,90,8.925872156548161,571.8031900497716,10.727637430340328
2957,109.0,40,88,6.283141590451296,1005.0377863047916,19.175908723835057
2820,93.0,26,15,13.9147191646536,1445.897601523123,29.055382673222173
2385,77.0,4,41,25.51721484661848,1971.901689276896,40.840324754700006
2208,61.0,71,41,32.79560177319515,2442.1278003779566,48.84173412126391
2517,109.0,85,39,0.3268401914404943,543.7323819100749,8.394069259265752
2309,93.0,69,74,15.806627646344358,919.1931012490488,21.388809040435515
2912,77.0,104,38,19.768838645146456,1499.758349943441,28.683354971769912
2278,61.0,86,98,22.330987370795512,2079.318153250068,41.236115381861126
2585,45.0,90,98,29.120858504045863,2554.90467291184,50.74722225243651
2126,103.0,77,9,2.3125210120741744,431.1779372511148,8.642955029612121
2447,87.0,59,44,14.332268966242816,908.7187880435896,18.63308164662129
2646,71.0,75,85,13.280252907439817,1528.1182512430455,28.72441578411467
2663,55.0,38,4,21.6478105255102,1994.4720485049415,41.911675639861656
2170,39.0,45,4,25.590190020222845,2431.4817521429263,51.89941119456336
2208,129.0,62,5,2.426095452266385,593.7927807786447,11.398009054088906
2141,113.0,71,2,10.506208484814564,940.8710237705238,19.88203237794583
2288,97.0,55,65,16.27157287923482,1528.6310981020183,29.302832854964244
2494,81.0,57,52,24.014490403250782,1901.635306042925,39.19719010575563
2806,65.0,39,52,25.7459650791124,2509.0227365350606,50.47268521708554
2713,111.0,69,83,6.958716728570995,587.333947474235,10.229104179223471
2852,95.0,50,14,15.890038092510537,906.7200091754742,18.76605727151906
2410,79.0,83,62,22.14420031506781,1462.8220742756505,28.528040707832485
2517,63.0,91,74,26.74434101990303,2049.528505768309,41.09860225487885
2929,47.0,66,74,32.143466480585246,2418.5146990991566,48.62063008742293
2597,84.0,13,40,1.891597895663368,551.0770507810813,8.944803472847022
2929,68.0,26,32,14.124817201511885,1071.2878500586717,19.69539897072636
2043,52.0,-10,59,16.64417006337902,1428.490042480862,29.575669299838854
2900,36.0,50,27,21.679794245604803,1994.0629166722897,40.11770783026038
2298,20.0,10,27,31.2369856423259,2462.94417621366,49.48331742414669
2793,81.0,66,36,6.746163561751335,530.3111700998792,10.17108770332467
2040,65.0,42,26,7.584886627063202,971.8849006774874,19.80916656864671
2004,49.0,84,84,21.262794719605157,1594.817268063047,31.67566725194897
2191,33.0,42,74,24.97994332392661,1986.6952056838832,40.35255332527104
2875,17.0,102,74,33.91810298070428,2596.2121882847373,48.963872790213294
2646,72.0,85,70,6.4352059190774415,473.298448939393,11.070337399266766
2959,56.0,56,96,16.367801226410375,1007.4318918579514,21.4127997401959
2662,40.0,93,97,23.078570865874987,1450.899056637728,28.30603296887819
2699,24.0,57,64,23.71115794476797,2022.4756725677048,41.24579582019095
2044,8.0,113,64,33.67021156225855,2560.4951650402363,50.40747513648381
2008,128.0,54,66,10.82846054468841,419.3395755061681,11.79723735471886
2698,112.0,68,51,8.915811630802637,942.4191279184914,20.27032040427873
2481,96.0,27,13,15.760856440374504,1500.1894078486753,30.94954692661336
2672,80.0,94,79,18.98971330358157,2005.5577702614048,39.41037863552189
2516,64.0,18,79,32.39750466968072,2433.8048982794044,49.67691097178892
2454,65.0,70,37,9.031631993855058,413.5351005861077,9.283867706437142
2855,49.0,96,29,10.606706565440982,1072.813337959111,20.00911408411265
2682,33.0,90,19,17.345826983426555,1561.891829629531,28.755429848971925
2164,17.0,38,37,19.49602561749898,2048.064878838554,39.58928536109471
2524,1.0,89,37,27.110079549468857,2525.4473894809444,49.20598048301031
2581,86.0,61,1,10.44765129474169,521.9410031419794,9.948784266135762
2338,70.0,73,31,7.571298778809742,1077.6681121743914,21.91575902711992
2439,54.0,92,80,19.98082276045005,1401.921723532084,30.98039063387226
2402,38.0,84,26,28.543904024282032,2066.950510648787,39.55285044975152
2440,22.0,91,26,24.089008563225885,2530.7289970840206,48.37800847491414
2874,119.0,40,18,2.0103225652354286,496.51877577904,10.320569913209116
2189,103.0,49,60,14.316711099191922,914.88269519183,19.331031294185557
2150,87.0,29,3,23.221298766120988,1500.7258719275326,31.752876962626257
2099,71.0,52,32,21.872899768325457,2093.894343776653,38.55965719368044
2119,55.0,-8,32,25.922368948140164,2507.225597850426,49.72184481756675
2381,124.0,63,46,6.082749522940467,545.1837342172487,8.25092203953086
2744,108.0,45,69,17.559985745191867,1022.1478664065104,21.31454475851899
2560,92.0,43,48,20.265980750041518,1406.6601140163575,31.65704557826448
2658,76.0,73,81,28.19017418705705,2085.1798497132204,38.967608512297865
2047,60.0,45,81,34.26381103650805,2561.996453413821,50.48643907578817
2434,77.0,19,29,2.2692632060130946,436.1537924903205,8.755160986096323
2496,61.0,18,51,10.838339926012443,1063.263455859612,20.684076967585582
2467,45.0,-15,27,17.74245996629506,1442.4914085256553,29.534756299383396
2297,29.0,49,24,19.884019223932206,2028.641071641852,39.154392164667904
2409,13.0,50,24,27.901206304232318,2548.649163099316,51.3475968218744
2571,68.0,91,3,5.271940178827517,443.426134534436,10.190029227482682
2680,52.0,81,9,9.384582107179618,982.3507068479856,19.82727359481108
2688,36.0,112,25,18.265327117337705,1523.5227452537445,28.032994300208443
2939,20.0,79,92,29.00486553041342,2019.49785409628,39.6214562711108
2996,4.0,58,92,32.027801235713206,2598.475342740433,50.29771476117715
2243,144.0,58,93,3.747066781303052,548.6434834622183,10.585722724327606
2370,128.0,79,2,11.319024767565647,1033.4554392347848,20.493095714276663
2313,112.0,89,59,12.414040334659031,1486.273433917758,28.73963961419708
2209,96.0,94,39,28.034739908435597,1930.6302793701727,39.88187698730029
2912,80.0,114,39,27.00196497188261,2558.896326560963,51.99965424584748
2124,130.0,95,35,11.66583443111282,594.4806272179844,9.748565442959734
2901,114.0,110,22,10.083104150057538,955.6580430493532,18.098843018883507
2588,98.0,104,94,21.335835413165345,1421.7920638886974,28.25752261928905
2503,82.0,79,89,28.152497992222447,2019.0609578995104,40.21950126135315
2533,66.0,125,89,31.979556484200863,2408.940702396335,51.14861522221962
2530,108.0,77,2,10.334665965106048,532.3025564444586,10.100751596025312
2165,92.0,94,22,7.748773850315269,1056.5565772483333,20.753580434777675
2176,76.0,102,57,22.07543428105211,1519.967582152559,29.968506499628784
2222,60.0,44,38,21.459430352971733,1902.7911844807516,39.337201374274926
2113,44.0,102,38,30.97402708784518,2559.9224561689703,48.91607417362485
2272,100.0,74,26,11.41930664627082,577.1767616845112,9.719192530979344
2812,84.0,56,36,14.28284271754846,940.5993722128992,18.76219468699976
2417,68.0,37,80,15.899495222148987,1529.2358079002508,31.368818609665038
2729,52.0,95,17,27.41995571288446,1980.569323044749,39.56380895756367
2257,36.0,55,17,25.633475521261797,2585.25043213124,51.579509191589885
2676,110.0,47,6,2.124099556318852,403.1861978117825,8.095271891654571
2782,94.0,34,63,9.93431614675564,917.43757520918,19.59881000119092
2555,78.0,23,90,19.336457214190464,1494.096681563092,29.90419482125177
2276,62.0,50,89,23.02936018863508,1906.371198786386,40.6850191468059
2742,46.0,83,89,33.499704355632105,2599.0660046492417,50.768771476228586
2256,130.0,103,82,11.127653060028546,561.7975868325427,10.523530768626436
2948,114.0,93,90,7.49255138857617,906.2359360646914,18.951736458656864
2396,98.0,123,92,17.131562950544527,1418.5418856487483,29.047687941735035
2782,82.0,99,53,28.36174057529534,2094.384050418573,38.07589535720242
2387,66.0,119,53,30.8497322329247,2503.451373088921,48.65939292321733
2825,108.0,5,1,6.477520720193529,477.79946184954525,8.15502774653828
2456,92.0,28,11,14.739923251310335,959.644786696008,20.35173161395099
2734,76.0,-1,32,12.115809454150526,1420.6011934254009,31.04078499577063
2375,60.0,40,73,26.09537065793779,1933.1853801567845,38.10528363557482
2137,44.0,45,73,33.761409373224154,2564.14325502728,51.094256734887054
2930,106.0,41,41,3.6760117996723993,592.4127563626289,8.53218787294686
2232,90.0,42,66,8.466647982077,971.3999004128424,18.114616499794263
2563,74.0,39,19,20.714425759371515,1585.623109119255,29.62894038982709
